GlobalID,Score,x,y,r,x_min,y_min,x_max,y_max,x_shape,y_shape,frameID,time,condition,outlier
33930,0.999999999999994,9569,2041,65,9504,1976,9634,2106,130,130,16,5,HFE7500_K562_300_150_region6,False
33931,0.999999999999994,9701,2043,65,9636,1978,9766,2108,130,130,16,5,HFE7500_K562_300_150_region6,False
33932,0.999999999999994,2134,2044,65,2069,1979,2199,2109,130,130,16,5,HFE7500_K562_300_150_region6,False
33933,0.999999999999994,2267,2047,65,2202,1982,2332,2112,130,130,16,5,HFE7500_K562_300_150_region6,False
33934,0.999999999999994,9830,2047,65,9765,1982,9895,2112,130,130,16,5,HFE7500_K562_300_150_region6,False
33935,0.999999999999994,9960,2049,65,9895,1984,10025,2114,130,130,16,5,HFE7500_K562_300_150_region6,False
33936,0.999999999999994,2400,2050,65,2335,1985,2465,2115,130,130,16,5,HFE7500_K562_300_150_region6,False
33937,0.999999999999994,10092,2050,65,10027,1985,10157,2115,130,130,16,5,HFE7500_K562_300_150_region6,False
33938,0.999999999999994,10226,2051,65,10161,1986,10291,2116,130,130,16,5,HFE7500_K562_300_150_region6,False
33939,0.999999999999994,2531,2052,65,2466,1987,2596,2117,130,130,16,5,HFE7500_K562_300_150_region6,False
33940,0.999999999999994,2662,2053,65,2597,1988,2727,2118,130,130,16,5,HFE7500_K562_300_150_region6,False
33941,0.999999999999994,2795,2055,65,2730,1990,2860,2120,130,130,16,5,HFE7500_K562_300_150_region6,False
33942,0.999999999999994,3056,2060,65,2991,1995,3121,2125,130,130,16,5,HFE7500_K562_300_150_region6,False
33943,0.999999999999994,3189,2060,65,3124,1995,3254,2125,130,130,16,5,HFE7500_K562_300_150_region6,False
33944,0.9095744680851018,2920,2061,65,2855,1996,2985,2126,130,130,16,5,HFE7500_K562_300_150_region6,False
33945,0.999999999999994,3318,2061,65,3253,1996,3383,2126,130,130,16,5,HFE7500_K562_300_150_region6,False
33946,0.999999999999994,10357,2061,65,10292,1996,10422,2126,130,130,16,5,HFE7500_K562_300_150_region6,False
33947,0.999999999999994,10616,2062,65,10551,1997,10681,2127,130,130,16,5,HFE7500_K562_300_150_region6,False
33948,0.999999999999994,10747,2064,65,10682,1999,10812,2129,130,130,16,5,HFE7500_K562_300_150_region6,False
33949,0.999999999999994,10488,2065,65,10423,2000,10553,2130,130,130,16,5,HFE7500_K562_300_150_region6,True
33950,0.999999999999994,11014,2066,65,10949,2001,11079,2131,130,130,16,5,HFE7500_K562_300_150_region6,True
33951,0.999999999999994,10881,2069,65,10816,2004,10946,2134,130,130,16,5,HFE7500_K562_300_150_region6,True
33952,0.999999999999994,3452,2070,65,3387,2005,3517,2135,130,130,16,5,HFE7500_K562_300_150_region6,False
33953,0.999999999999994,3583,2072,65,3518,2007,3648,2137,130,130,16,5,HFE7500_K562_300_150_region6,True
33954,0.999999999999994,3714,2072,65,3649,2007,3779,2137,130,130,16,5,HFE7500_K562_300_150_region6,True
33955,0.999999999999994,3845,2075,65,3780,2010,3910,2140,130,130,16,5,HFE7500_K562_300_150_region6,False
33956,0.999999999999994,3975,2077,65,3910,2012,4040,2142,130,130,16,5,HFE7500_K562_300_150_region6,False
33957,0.999999999999994,4108,2082,65,4043,2017,4173,2147,130,130,16,5,HFE7500_K562_300_150_region6,False
33958,0.999999999999994,4240,2084,65,4175,2019,4305,2149,130,130,16,5,HFE7500_K562_300_150_region6,False
33959,0.999999999999994,4372,2087,65,4307,2022,4437,2152,130,130,16,5,HFE7500_K562_300_150_region6,False
33960,0.999999999999994,4505,2098,65,4440,2033,4570,2163,130,130,16,5,HFE7500_K562_300_150_region6,False
33961,0.999999999999994,4633,2098,65,4568,2033,4698,2163,130,130,16,5,HFE7500_K562_300_150_region6,True
33962,0.999999999999994,4763,2099,65,4698,2034,4828,2164,130,130,16,5,HFE7500_K562_300_150_region6,False
33963,0.999999999999994,4896,2101,65,4831,2036,4961,2166,130,130,16,5,HFE7500_K562_300_150_region6,False
33964,0.999999999999994,5027,2102,65,4962,2037,5092,2167,130,130,16,5,HFE7500_K562_300_150_region6,False
33965,0.999999999999994,5159,2106,65,5094,2041,5224,2171,130,130,16,5,HFE7500_K562_300_150_region6,False
33966,0.999999999999994,5291,2107,65,5226,2042,5356,2172,130,130,16,5,HFE7500_K562_300_150_region6,False
33967,0.999999999999994,5423,2108,65,5358,2043,5488,2173,130,130,16,5,HFE7500_K562_300_150_region6,False
33968,0.999999999999994,11136,2108,65,11071,2043,11201,2173,130,130,16,5,HFE7500_K562_300_150_region6,True
33969,0.999999999999994,5554,2109,65,5489,2044,5619,2174,130,130,16,5,HFE7500_K562_300_150_region6,False
33970,0.999999999999994,5686,2111,65,5621,2046,5751,2176,130,130,16,5,HFE7500_K562_300_150_region6,False
33971,0.999999999999994,5816,2113,65,5751,2048,5881,2178,130,130,16,5,HFE7500_K562_300_150_region6,True
33972,0.999999999999994,5947,2113,65,5882,2048,6012,2178,130,130,16,5,HFE7500_K562_300_150_region6,False
33973,0.999999999999994,6079,2113,65,6014,2048,6144,2178,130,130,16,5,HFE7500_K562_300_150_region6,True
33974,0.999999999999994,6211,2114,65,6146,2049,6276,2179,130,130,16,5,HFE7500_K562_300_150_region6,False
33975,0.999999999999994,6343,2114,65,6278,2049,6408,2179,130,130,16,5,HFE7500_K562_300_150_region6,True
33976,0.997340425531909,6472,2114,65,6407,2049,6537,2179,130,130,16,5,HFE7500_K562_300_150_region6,True
33977,0.999999999999994,6605,2119,65,6540,2054,6670,2184,130,130,16,5,HFE7500_K562_300_150_region6,True
33978,0.999999999999994,6736,2121,65,6671,2056,6801,2186,130,130,16,5,HFE7500_K562_300_150_region6,True
33979,0.999999999999994,6868,2122,65,6803,2057,6933,2187,130,130,16,5,HFE7500_K562_300_150_region6,False
33980,0.999999999999994,7000,2125,65,6935,2060,7065,2190,130,130,16,5,HFE7500_K562_300_150_region6,False
33981,0.999999999999994,7265,2125,65,7200,2060,7330,2190,130,130,16,5,HFE7500_K562_300_150_region6,False
33982,0.999999999999994,7132,2126,65,7067,2061,7197,2191,130,130,16,5,HFE7500_K562_300_150_region6,False
33983,0.999999999999994,7396,2127,65,7331,2062,7461,2192,130,130,16,5,HFE7500_K562_300_150_region6,False
33984,0.999999999999994,7527,2128,65,7462,2063,7592,2193,130,130,16,5,HFE7500_K562_300_150_region6,False
33985,0.999999999999994,7659,2129,65,7594,2064,7724,2194,130,130,16,5,HFE7500_K562_300_150_region6,False
33986,0.999999999999994,7789,2129,65,7724,2064,7854,2194,130,130,16,5,HFE7500_K562_300_150_region6,True
33987,0.999999999999994,7921,2132,65,7856,2067,7986,2197,130,130,16,5,HFE7500_K562_300_150_region6,False
33988,0.999999999999994,484,2134,65,419,2069,549,2199,130,130,16,5,HFE7500_K562_300_150_region6,False
33989,0.999999999999994,746,2134,65,681,2069,811,2199,130,130,16,5,HFE7500_K562_300_150_region6,False
33990,0.999999999999994,8051,2134,65,7986,2069,8116,2199,130,130,16,5,HFE7500_K562_300_150_region6,False
33991,0.999999999999994,8182,2134,65,8117,2069,8247,2199,130,130,16,5,HFE7500_K562_300_150_region6,False
33992,0.999999999999994,616,2136,65,551,2071,681,2201,130,130,16,5,HFE7500_K562_300_150_region6,False
33993,0.999999999999994,211,2137,65,146,2072,276,2202,130,130,16,5,HFE7500_K562_300_150_region6,False
33994,0.999999999999994,8315,2137,65,8250,2072,8380,2202,130,130,16,5,HFE7500_K562_300_150_region6,True
33995,0.9840425531914836,877,2139,65,812,2074,942,2204,130,130,16,5,HFE7500_K562_300_150_region6,False
33996,0.999999999999994,1007,2140,65,942,2075,1072,2205,130,130,16,5,HFE7500_K562_300_150_region6,False
33997,0.999999999999994,8447,2140,65,8382,2075,8512,2205,130,130,16,5,HFE7500_K562_300_150_region6,True
33998,0.9680851063829732,338,2141,65,273,2076,403,2206,130,130,16,5,HFE7500_K562_300_150_region6,True
33999,0.999999999999994,1141,2141,65,1076,2076,1206,2206,130,130,16,5,HFE7500_K562_300_150_region6,False
34000,0.999999999999994,8579,2142,65,8514,2077,8644,2207,130,130,16,5,HFE7500_K562_300_150_region6,False
34001,0.999999999999994,8710,2143,65,8645,2078,8775,2208,130,130,16,5,HFE7500_K562_300_150_region6,False
34002,0.999999999999994,8842,2144,65,8777,2079,8907,2209,130,130,16,5,HFE7500_K562_300_150_region6,False
34003,0.999999999999994,1273,2145,65,1208,2080,1338,2210,130,130,16,5,HFE7500_K562_300_150_region6,False
34004,0.999999999999994,8974,2146,65,8909,2081,9039,2211,130,130,16,5,HFE7500_K562_300_150_region6,False
34005,0.999999999999994,9106,2148,65,9041,2083,9171,2213,130,130,16,5,HFE7500_K562_300_150_region6,False
34006,0.999999999999994,9239,2150,65,9174,2085,9304,2215,130,130,16,5,HFE7500_K562_300_150_region6,False
34007,0.999999999999994,1407,2151,65,1342,2086,1472,2216,130,130,16,5,HFE7500_K562_300_150_region6,False
34008,0.999999999999994,9370,2152,65,9305,2087,9435,2217,130,130,16,5,HFE7500_K562_300_150_region6,False
34009,0.999999999999994,1802,2154,65,1737,2089,1867,2219,130,130,16,5,HFE7500_K562_300_150_region6,False
34010,0.999999999999994,1541,2155,65,1476,2090,1606,2220,130,130,16,5,HFE7500_K562_300_150_region6,False
34011,0.999999999999994,1934,2155,65,1869,2090,1999,2220,130,130,16,5,HFE7500_K562_300_150_region6,False
34012,0.999999999999994,9502,2155,65,9437,2090,9567,2220,130,130,16,5,HFE7500_K562_300_150_region6,False
34013,0.999999999999994,1671,2156,65,1606,2091,1736,2221,130,130,16,5,HFE7500_K562_300_150_region6,False
34014,0.999999999999994,2067,2157,65,2002,2092,2132,2222,130,130,16,5,HFE7500_K562_300_150_region6,False
34015,0.999999999999994,9634,2157,65,9569,2092,9699,2222,130,130,16,5,HFE7500_K562_300_150_region6,False
34016,0.999999999999994,2200,2160,65,2135,2095,2265,2225,130,130,16,5,HFE7500_K562_300_150_region6,False
34017,0.999999999999994,9765,2160,65,9700,2095,9830,2225,130,130,16,5,HFE7500_K562_300_150_region6,False
34018,0.999999999999994,9897,2163,65,9832,2098,9962,2228,130,130,16,5,HFE7500_K562_300_150_region6,False
34019,0.999999999999994,2331,2164,65,2266,2099,2396,2229,130,130,16,5,HFE7500_K562_300_150_region6,False
34020,0.999999999999994,10028,2165,65,9963,2100,10093,2230,130,130,16,5,HFE7500_K562_300_150_region6,False
34021,0.999999999999994,2463,2166,65,2398,2101,2528,2231,130,130,16,5,HFE7500_K562_300_150_region6,False
34022,0.999999999999994,10160,2166,65,10095,2101,10225,2231,130,130,16,5,HFE7500_K562_300_150_region6,False
34023,0.999999999999994,2593,2168,65,2528,2103,2658,2233,130,130,16,5,HFE7500_K562_300_150_region6,False
34024,0.999999999999994,2859,2172,65,2794,2107,2924,2237,130,130,16,5,HFE7500_K562_300_150_region6,False
34025,0.957446808510633,2987,2173,65,2922,2108,3052,2238,130,130,16,5,HFE7500_K562_300_150_region6,False
34026,0.8510638297872303,10685,2173,65,10620,2108,10750,2238,130,130,16,5,HFE7500_K562_300_150_region6,False
34027,0.999999999999994,10292,2175,65,10227,2110,10357,2240,130,130,16,5,HFE7500_K562_300_150_region6,False
34028,0.999999999999994,3122,2176,65,3057,2111,3187,2241,130,130,16,5,HFE7500_K562_300_150_region6,False
34029,0.999999999999994,3255,2176,65,3190,2111,3320,2241,130,130,16,5,HFE7500_K562_300_150_region6,True
34030,0.999999999999994,10556,2178,65,10491,2113,10621,2243,130,130,16,5,HFE7500_K562_300_150_region6,False
34031,0.999999999999994,10424,2179,65,10359,2114,10489,2244,130,130,16,5,HFE7500_K562_300_150_region6,False
34032,0.9707446808510584,3386,2181,65,3321,2116,3451,2246,130,130,16,5,HFE7500_K562_300_150_region6,False
34033,0.999999999999994,10808,2182,65,10743,2117,10873,2247,130,130,16,5,HFE7500_K562_300_150_region6,True
34034,0.999999999999994,3515,2185,65,3450,2120,3580,2250,130,130,16,5,HFE7500_K562_300_150_region6,False
34035,0.999999999999994,3647,2187,65,3582,2122,3712,2252,130,130,16,5,HFE7500_K562_300_150_region6,False
34036,0.999999999999994,3780,2188,65,3715,2123,3845,2253,130,130,16,5,HFE7500_K562_300_150_region6,False
34037,0.999999999999994,10940,2188,65,10875,2123,11005,2253,130,130,16,5,HFE7500_K562_300_150_region6,True
34038,0.999999999999994,3912,2193,65,3847,2128,3977,2258,130,130,16,5,HFE7500_K562_300_150_region6,False
34039,0.999999999999994,4043,2196,65,3978,2131,4108,2261,130,130,16,5,HFE7500_K562_300_150_region6,False
34040,0.999999999999994,4175,2198,65,4110,2133,4240,2263,130,130,16,5,HFE7500_K562_300_150_region6,False
34041,0.999999999999994,4308,2203,65,4243,2138,4373,2268,130,130,16,5,HFE7500_K562_300_150_region6,False
34042,0.999999999999994,4438,2210,65,4373,2145,4503,2275,130,130,16,5,HFE7500_K562_300_150_region6,False
34043,0.999999999999994,4566,2213,65,4501,2148,4631,2278,130,130,16,5,HFE7500_K562_300_150_region6,True
34044,0.999999999999994,4696,2214,65,4631,2149,4761,2279,130,130,16,5,HFE7500_K562_300_150_region6,False
34045,0.999999999999994,4828,2216,65,4763,2151,4893,2281,130,130,16,5,HFE7500_K562_300_150_region6,False
34046,0.999999999999994,4961,2218,65,4896,2153,5026,2283,130,130,16,5,HFE7500_K562_300_150_region6,False
34047,0.999999999999994,11068,2218,65,11003,2153,11133,2283,130,130,16,5,HFE7500_K562_300_150_region6,True
34048,0.999999999999994,5092,2219,65,5027,2154,5157,2284,130,130,16,5,HFE7500_K562_300_150_region6,False
34049,0.999999999999994,5222,2222,65,5157,2157,5287,2287,130,130,16,5,HFE7500_K562_300_150_region6,True
34050,0.999999999999994,5355,2223,65,5290,2158,5420,2288,130,130,16,5,HFE7500_K562_300_150_region6,False
34051,0.999999999999994,5487,2225,65,5422,2160,5552,2290,130,130,16,5,HFE7500_K562_300_150_region6,False
34052,0.999999999999994,5620,2225,65,5555,2160,5685,2290,130,130,16,5,HFE7500_K562_300_150_region6,False
34053,0.999999999999994,113,2226,65,48,2161,178,2291,130,130,16,5,HFE7500_K562_300_150_region6,False
34054,0.999999999999994,5751,2228,65,5686,2163,5816,2293,130,130,16,5,HFE7500_K562_300_150_region6,True
34055,0.999999999999994,6012,2229,65,5947,2164,6077,2294,130,130,16,5,HFE7500_K562_300_150_region6,True
34056,0.999999999999994,6144,2230,65,6079,2165,6209,2295,130,130,16,5,HFE7500_K562_300_150_region6,True
34057,0.999999999999994,6406,2230,65,6341,2165,6471,2295,130,130,16,5,HFE7500_K562_300_150_region6,True
34058,0.999999999999994,5880,2231,65,5815,2166,5945,2296,130,130,16,5,HFE7500_K562_300_150_region6,True
34059,0.999999999999994,6275,2231,65,6210,2166,6340,2296,130,130,16,5,HFE7500_K562_300_150_region6,True
34060,0.999999999999994,6537,2232,65,6472,2167,6602,2297,130,130,16,5,HFE7500_K562_300_150_region6,True
34061,0.999999999999994,11200,2233,65,11135,2168,11265,2298,130,130,16,5,HFE7500_K562_300_150_region6,True
34062,0.999999999999994,6669,2235,65,6604,2170,6734,2300,130,130,16,5,HFE7500_K562_300_150_region6,False
34063,0.999999999999994,6800,2237,65,6735,2172,6865,2302,130,130,16,5,HFE7500_K562_300_150_region6,True
34064,0.999999999999994,6933,2239,65,6868,2174,6998,2304,130,130,16,5,HFE7500_K562_300_150_region6,False
34065,0.999999999999994,7064,2241,65,6999,2176,7129,2306,130,130,16,5,HFE7500_K562_300_150_region6,False
34066,0.999999999999994,7328,2242,65,7263,2177,7393,2307,130,130,16,5,HFE7500_K562_300_150_region6,False
34067,0.999999999999994,7196,2243,65,7131,2178,7261,2308,130,130,16,5,HFE7500_K562_300_150_region6,False
34068,0.999999999999994,7461,2243,65,7396,2178,7526,2308,130,130,16,5,HFE7500_K562_300_150_region6,False
34069,0.999999999999994,7727,2243,65,7662,2178,7792,2308,130,130,16,5,HFE7500_K562_300_150_region6,False
34070,0.999999999999994,7594,2244,65,7529,2179,7659,2309,130,130,16,5,HFE7500_K562_300_150_region6,True
34071,0.999999999999994,7984,2249,65,7919,2184,8049,2314,130,130,16,5,HFE7500_K562_300_150_region6,True
34072,0.999999999999994,550,2250,65,485,2185,615,2315,130,130,16,5,HFE7500_K562_300_150_region6,True
34073,0.9813829787233986,814,2250,65,749,2185,879,2315,130,130,16,5,HFE7500_K562_300_150_region6,False
34074,0.999999999999994,8117,2250,65,8052,2185,8182,2315,130,130,16,5,HFE7500_K562_300_150_region6,True
34075,0.999999999999994,8247,2251,65,8182,2186,8312,2316,130,130,16,5,HFE7500_K562_300_150_region6,True
34076,0.999999999999994,677,2252,65,612,2187,742,2317,130,130,16,5,HFE7500_K562_300_150_region6,True
34077,0.999999999999994,940,2252,65,875,2187,1005,2317,130,130,16,5,HFE7500_K562_300_150_region6,False
34078,0.999999999999994,8378,2254,65,8313,2189,8443,2319,130,130,16,5,HFE7500_K562_300_150_region6,True
34079,0.999999999999994,1072,2255,65,1007,2190,1137,2320,130,130,16,5,HFE7500_K562_300_150_region6,True
34080,0.999999999999994,1205,2258,65,1140,2193,1270,2323,130,130,16,5,HFE7500_K562_300_150_region6,False
34081,0.999999999999994,8511,2258,65,8446,2193,8576,2323,130,130,16,5,HFE7500_K562_300_150_region6,False
34082,0.8191489361702095,7858,2259,65,7793,2194,7923,2324,130,130,16,5,HFE7500_K562_300_150_region6,False
34083,0.999999999999994,8644,2259,65,8579,2194,8709,2324,130,130,16,5,HFE7500_K562_300_150_region6,False
34084,0.999999999999994,8775,2260,65,8710,2195,8840,2325,130,130,16,5,HFE7500_K562_300_150_region6,False
34085,0.999999999999994,1337,2261,65,1272,2196,1402,2326,130,130,16,5,HFE7500_K562_300_150_region6,False
34086,0.999999999999994,8907,2261,65,8842,2196,8972,2326,130,130,16,5,HFE7500_K562_300_150_region6,False
34087,0.9787234042553136,9036,2262,65,8971,2197,9101,2327,130,130,16,5,HFE7500_K562_300_150_region6,False
34088,0.999999999999994,9170,2264,65,9105,2199,9235,2329,130,130,16,5,HFE7500_K562_300_150_region6,False
34089,0.999999999999994,245,2265,65,180,2200,310,2330,130,130,16,5,HFE7500_K562_300_150_region6,False
34090,0.999999999999994,1471,2266,65,1406,2201,1536,2331,130,130,16,5,HFE7500_K562_300_150_region6,False
34091,0.999999999999994,9302,2267,65,9237,2202,9367,2332,130,130,16,5,HFE7500_K562_300_150_region6,False
34092,0.999999999999994,1735,2270,65,1670,2205,1800,2335,130,130,16,5,HFE7500_K562_300_150_region6,False
34093,0.999999999999994,1866,2270,65,1801,2205,1931,2335,130,130,16,5,HFE7500_K562_300_150_region6,False
34094,0.999999999999994,2000,2270,65,1935,2205,2065,2335,130,130,16,5,HFE7500_K562_300_150_region6,False
34095,0.999999999999994,9435,2270,65,9370,2205,9500,2335,130,130,16,5,HFE7500_K562_300_150_region6,False
34096,0.999999999999994,1604,2271,65,1539,2206,1669,2336,130,130,16,5,HFE7500_K562_300_150_region6,False
34097,0.999999999999994,2133,2273,65,2068,2208,2198,2338,130,130,16,5,HFE7500_K562_300_150_region6,False
34098,0.999999999999994,9567,2273,65,9502,2208,9632,2338,130,130,16,5,HFE7500_K562_300_150_region6,False
34099,0.999999999999994,2264,2275,65,2199,2210,2329,2340,130,130,16,5,HFE7500_K562_300_150_region6,False
34100,0.999999999999994,9699,2275,65,9634,2210,9764,2340,130,130,16,5,HFE7500_K562_300_150_region6,False
34101,0.999999999999994,9831,2277,65,9766,2212,9896,2342,130,130,16,5,HFE7500_K562_300_150_region6,False
34102,0.999999999999994,9964,2279,65,9899,2214,10029,2344,130,130,16,5,HFE7500_K562_300_150_region6,False
34103,0.999999999999994,2394,2280,65,2329,2215,2459,2345,130,130,16,5,HFE7500_K562_300_150_region6,False
34104,0.999999999999994,2527,2282,65,2462,2217,2592,2347,130,130,16,5,HFE7500_K562_300_150_region6,False
34105,0.999999999999994,10096,2282,65,10031,2217,10161,2347,130,130,16,5,HFE7500_K562_300_150_region6,False
34106,0.8271276595744647,10357,2283,65,10292,2218,10422,2348,130,130,16,5,HFE7500_K562_300_150_region6,False
34107,0.9867021276595688,10226,2285,65,10161,2220,10291,2350,130,130,16,5,HFE7500_K562_300_150_region6,False
34108,0.999999999999994,2657,2286,65,2592,2221,2722,2351,130,130,16,5,HFE7500_K562_300_150_region6,False
34109,0.999999999999994,2791,2288,65,2726,2223,2856,2353,130,130,16,5,HFE7500_K562_300_150_region6,False
34110,0.999999999999994,2923,2289,65,2858,2224,2988,2354,130,130,16,5,HFE7500_K562_300_150_region6,False
34111,0.999999999999994,10491,2290,65,10426,2225,10556,2355,130,130,16,5,HFE7500_K562_300_150_region6,True
34112,0.999999999999994,3054,2291,65,2989,2226,3119,2356,130,130,16,5,HFE7500_K562_300_150_region6,True
34113,0.999999999999994,3184,2292,65,3119,2227,3249,2357,130,130,16,5,HFE7500_K562_300_150_region6,False
34114,0.999999999999994,3316,2294,65,3251,2229,3381,2359,130,130,16,5,HFE7500_K562_300_150_region6,False
34115,0.9840425531914836,10622,2294,65,10557,2229,10687,2359,130,130,16,5,HFE7500_K562_300_150_region6,False
34116,0.999999999999994,3448,2300,65,3383,2235,3513,2365,130,130,16,5,HFE7500_K562_300_150_region6,False
34117,0.999999999999994,3580,2302,65,3515,2237,3645,2367,130,130,16,5,HFE7500_K562_300_150_region6,False
34118,0.999999999999994,3712,2303,65,3647,2238,3777,2368,130,130,16,5,HFE7500_K562_300_150_region6,False
34119,0.999999999999994,10754,2303,65,10689,2238,10819,2368,130,130,16,5,HFE7500_K562_300_150_region6,True
34120,0.999999999999994,3844,2306,65,3779,2241,3909,2371,130,130,16,5,HFE7500_K562_300_150_region6,False
34121,0.999999999999994,3977,2310,65,3912,2245,4042,2375,130,130,16,5,HFE7500_K562_300_150_region6,False
34122,0.999999999999994,10886,2310,65,10821,2245,10951,2375,130,130,16,5,HFE7500_K562_300_150_region6,True
34123,0.999999999999994,4109,2313,65,4044,2248,4174,2378,130,130,16,5,HFE7500_K562_300_150_region6,False
34124,0.999999999999994,365,2317,65,300,2252,430,2382,130,130,16,5,HFE7500_K562_300_150_region6,True
34125,0.999999999999994,4241,2317,65,4176,2252,4306,2382,130,130,16,5,HFE7500_K562_300_150_region6,False
34126,0.999999999999994,4370,2319,65,4305,2254,4435,2384,130,130,16,5,HFE7500_K562_300_150_region6,False
34127,0.999999999999994,4499,2326,65,4434,2261,4564,2391,130,130,16,5,HFE7500_K562_300_150_region6,False
34128,0.999999999999994,4631,2329,65,4566,2264,4696,2394,130,130,16,5,HFE7500_K562_300_150_region6,True
34129,0.999999999999994,4762,2331,65,4697,2266,4827,2396,130,130,16,5,HFE7500_K562_300_150_region6,False
34130,0.999999999999994,4894,2332,65,4829,2267,4959,2397,130,130,16,5,HFE7500_K562_300_150_region6,False
34131,0.999999999999994,5026,2332,65,4961,2267,5091,2397,130,130,16,5,HFE7500_K562_300_150_region6,False
34132,0.999999999999994,5288,2337,65,5223,2272,5353,2402,130,130,16,5,HFE7500_K562_300_150_region6,False
34133,0.8696808510638258,5162,2338,66,5096,2272,5228,2404,132,132,16,5,HFE7500_K562_300_150_region6,False
34134,0.999999999999994,5419,2339,65,5354,2274,5484,2404,130,130,16,5,HFE7500_K562_300_150_region6,False
34135,0.999999999999994,5551,2341,65,5486,2276,5616,2406,130,130,16,5,HFE7500_K562_300_150_region6,False
34136,0.999999999999994,5684,2342,65,5619,2277,5749,2407,130,130,16,5,HFE7500_K562_300_150_region6,False
34137,0.999999999999994,5816,2344,65,5751,2279,5881,2409,130,130,16,5,HFE7500_K562_300_150_region6,False
34138,0.999999999999994,6209,2344,65,6144,2279,6274,2409,130,130,16,5,HFE7500_K562_300_150_region6,False
34139,0.999999999999994,5946,2345,65,5881,2280,6011,2410,130,130,16,5,HFE7500_K562_300_150_region6,True
34140,0.999999999999994,6079,2345,65,6014,2280,6144,2410,130,130,16,5,HFE7500_K562_300_150_region6,True
34141,0.999999999999994,6338,2346,65,6273,2281,6403,2411,130,130,16,5,HFE7500_K562_300_150_region6,False
34142,0.999999999999994,6468,2347,65,6403,2282,6533,2412,130,130,16,5,HFE7500_K562_300_150_region6,False
34143,0.999999999999994,6600,2349,65,6535,2284,6665,2414,130,130,16,5,HFE7500_K562_300_150_region6,False
34144,0.9680851063829732,6734,2349,65,6669,2284,6799,2414,130,130,16,5,HFE7500_K562_300_150_region6,False
34145,0.999999999999994,151,2353,65,86,2288,216,2418,130,130,16,5,HFE7500_K562_300_150_region6,False
34146,0.999999999999994,11013,2353,65,10948,2288,11078,2418,130,130,16,5,HFE7500_K562_300_150_region6,True
34147,0.999999999999994,6865,2354,65,6800,2289,6930,2419,130,130,16,5,HFE7500_K562_300_150_region6,False
34148,0.999999999999994,6997,2355,65,6932,2290,7062,2420,130,130,16,5,HFE7500_K562_300_150_region6,False
34149,0.999999999999994,11146,2355,65,11081,2290,11211,2420,130,130,16,5,HFE7500_K562_300_150_region6,True
34150,0.999999999999994,7128,2358,65,7063,2293,7193,2423,130,130,16,5,HFE7500_K562_300_150_region6,False
34151,0.999999999999994,7261,2358,65,7196,2293,7326,2423,130,130,16,5,HFE7500_K562_300_150_region6,False
34152,0.999999999999994,7394,2359,65,7329,2294,7459,2424,130,130,16,5,HFE7500_K562_300_150_region6,False
34153,0.999999999999994,7527,2359,65,7462,2294,7592,2424,130,130,16,5,HFE7500_K562_300_150_region6,False
34154,0.999999999999994,7660,2359,65,7595,2294,7725,2424,130,130,16,5,HFE7500_K562_300_150_region6,True
34155,0.999999999999994,7791,2361,65,7726,2296,7856,2426,130,130,16,5,HFE7500_K562_300_150_region6,False
34156,0.999999999999994,871,2365,65,806,2300,936,2430,130,130,16,5,HFE7500_K562_300_150_region6,False
34157,0.999999999999994,8183,2365,65,8118,2300,8248,2430,130,130,16,5,HFE7500_K562_300_150_region6,True
34158,0.999999999999994,7922,2366,65,7857,2301,7987,2431,130,130,16,5,HFE7500_K562_300_150_region6,True
34159,0.999999999999994,8054,2367,65,7989,2302,8119,2432,130,130,16,5,HFE7500_K562_300_150_region6,True
34160,0.999999999999994,610,2368,65,545,2303,675,2433,130,130,16,5,HFE7500_K562_300_150_region6,True
34161,0.999999999999994,1003,2368,65,938,2303,1068,2433,130,130,16,5,HFE7500_K562_300_150_region6,False
34162,0.999999999999994,1135,2371,65,1070,2306,1200,2436,130,130,16,5,HFE7500_K562_300_150_region6,False
34163,0.999999999999994,8316,2371,65,8251,2306,8381,2436,130,130,16,5,HFE7500_K562_300_150_region6,True
34164,0.999999999999994,8578,2373,65,8513,2308,8643,2438,130,130,16,5,HFE7500_K562_300_150_region6,True
34165,0.999999999999994,1268,2374,65,1203,2309,1333,2439,130,130,16,5,HFE7500_K562_300_150_region6,False
34166,0.999999999999994,8709,2375,65,8644,2310,8774,2440,130,130,16,5,HFE7500_K562_300_150_region6,True
34167,0.999999999999994,8842,2377,65,8777,2312,8907,2442,130,130,16,5,HFE7500_K562_300_150_region6,True
34168,0.999999999999994,1400,2378,65,1335,2313,1465,2443,130,130,16,5,HFE7500_K562_300_150_region6,False
34169,0.999999999999994,743,2382,65,678,2317,808,2447,130,130,16,5,HFE7500_K562_300_150_region6,False
34170,0.999999999999994,1534,2382,65,1469,2317,1599,2447,130,130,16,5,HFE7500_K562_300_150_region6,False
34171,0.999999999999994,8448,2382,65,8383,2317,8513,2447,130,130,16,5,HFE7500_K562_300_150_region6,True
34172,0.999999999999994,8978,2382,65,8913,2317,9043,2447,130,130,16,5,HFE7500_K562_300_150_region6,False
34173,0.9281914893616972,9105,2382,65,9040,2317,9170,2447,130,130,16,5,HFE7500_K562_300_150_region6,True
34174,0.999999999999994,9234,2382,65,9169,2317,9299,2447,130,130,16,5,HFE7500_K562_300_150_region6,False
